ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,label,detailed-label
1526758180.282218,CmIc6j18xakS3etCDl,192.168.2.5,58176,121.37.244.84,22,tcp,-,2.995368,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758181.277837,CRhNs31gpKO0T2wBYf,192.168.2.5,50335,121.96.109.12,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758181.283616,CjDXwM22auWCJr3C18,192.168.2.5,38068,121.62.251.254,22,tcp,-,2.993917,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758182.277608,CBrOAsCJW8XlZbuik,192.168.2.5,47771,121.103.135.68,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758182.284798,Cgte8S11wENvZNdrWl,192.168.2.5,60006,121.12.7.80,22,tcp,-,2.992753,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758183.277893,CrV5h325NGYK6tJxe6,192.168.2.5,47702,121.173.242.167,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758183.286143,Cbdv44TcjYbmX5wR2,192.168.2.5,49738,121.100.241.125,22,tcp,-,2.991384,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758128.950602,Cyiu843M7FyVMYoDR8,192.168.2.5,123,5.1.56.123,123,udp,-,0.046380,48,48,SF,-,-,0,Dd,1,76,1,76,(empty),Benign,-
1526758184.287479,CaltRw4kHSfWXx63f2,192.168.2.5,60554,121.41.210.106,22,tcp,-,3.000354,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758184.287698,Cd18z53ALsLvgieR1g,192.168.2.5,47336,121.54.5.240,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758184.697543,Cax7epf65JjGdrL3c,192.168.2.5,39879,200.168.87.203,59353,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758185.287851,CFbjwEkgKcyxVqXZ,192.168.2.5,59559,121.27.48.72,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758185.289624,CSQmSY163GO5jHainc,192.168.2.5,51681,121.180.58.242,22,tcp,-,2.997979,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758186.287649,ChDMCPIFcBadZykhe,192.168.2.5,35643,121.197.25.24,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758186.290962,CyXqzEEuc7NanilPa,192.168.2.5,38906,121.248.103.229,22,tcp,-,2.996781,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758187.287775,CIOKIW1NyvrCnoH1pl,192.168.2.5,58176,121.37.244.84,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758187.292576,C9VJ584e3JJCpNlFD6,192.168.2.5,56944,121.33.157.106,22,tcp,-,2.995068,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758188.287971,COj7IC2cyF40rsFA2c,192.168.2.5,38068,121.62.251.254,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758188.293703,CO7ewm2t3H8Os3TuZ9,192.168.2.5,44334,121.145.184.26,22,tcp,-,2.993969,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758188.705285,C8C3JR232Lc4Iv9es8,192.168.2.5,39891,200.168.87.203,59353,tcp,-,2.992259,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758189.287814,CKJXb33T3R4hM6RPS8,192.168.2.5,60006,121.12.7.80,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758189.294929,CQw1kc1I4XV1e2dN14,192.168.2.5,49093,121.218.253.51,22,tcp,-,2.992591,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758190.287909,CiOd9y4NXWBx4JKA2i,192.168.2.5,49738,121.100.241.125,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758190.296218,CWWvgy3w2DT2RuBr7b,192.168.2.5,52211,121.114.163.41,22,tcp,-,2.991350,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758191.297737,CuGYspBCQpE6Yc99b,192.168.2.5,60554,121.41.210.106,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758191.298042,CoZuZh1Q2kMo19Ign6,192.168.2.5,54949,121.199.225.164,22,tcp,-,2.999684,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758192.297639,CjPriF16IzRmdEg9Nc,192.168.2.5,51681,121.180.58.242,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758192.299665,Cu6ahr4J7Ttqg2DmGl,192.168.2.5,35586,121.70.110.171,22,tcp,-,2.998035,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758193.297819,C02rJz2q8zilCQo0Z7,192.168.2.5,38906,121.248.103.229,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758193.301225,Ctyu3Prt1uatxIOHi,192.168.2.5,46908,121.150.210.30,22,tcp,-,0.374845,0,0,REJ,-,-,0,Sr,1,60,1,40,(empty),Benign,-
1526758194.297899,CC6ntl1AIzwOf3tHph,192.168.2.5,56944,121.33.157.106,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758194.302612,CFJiqr3vo91hrRkkuj,192.168.2.5,48533,121.148.123.112,22,tcp,-,2.995142,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758195.298041,CaFWzm3FD3jvzeQ86c,192.168.2.5,44334,121.145.184.26,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758195.303962,C5tqlaJkfVPC8p7Fe,192.168.2.5,53171,121.254.48.42,22,tcp,-,2.993648,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758195.707566,CSN2vPE5eDdWgF3va,192.168.2.5,39891,200.168.87.203,59353,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758196.297708,CyPJ4t2LLsGyNVrafl,192.168.2.5,49093,121.218.253.51,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758196.305076,C4uFxk1juTqUBetcua,192.168.2.5,40415,121.241.169.145,22,tcp,-,2.992595,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758197.297587,CqsgM94hRLfqVXVMsh,192.168.2.5,52211,121.114.163.41,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758197.306269,CX9fjf1PUmr41u4Vm2,192.168.2.5,60113,121.87.74.47,22,tcp,-,2.991365,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758198.307660,CEz2Kn231qYoIDKa66,192.168.2.5,54949,121.199.225.164,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758198.308114,CCTJV4y2kjeNhtavj,192.168.2.5,52787,121.65.219.103,22,tcp,-,2.999581,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758199.307674,CBHrFdkhrQhBaiDI7,192.168.2.5,35586,121.70.110.171,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758199.309798,CCM3oy20h7rik2p2T,192.168.2.5,37760,121.91.182.228,22,tcp,-,2.997908,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758199.716205,Cs5mDa1Qjh3y8l13bl,192.168.2.5,39903,200.168.87.203,59353,tcp,-,2.991393,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758200.311141,CmgcG94UvJsZxF7iBg,192.168.2.5,40137,121.15.169.136,22,tcp,-,0.304077,0,0,REJ,-,-,0,Sr,1,60,1,40,(empty),Benign,-
1526758201.307909,CYJu5TY3yDpoeAczi,192.168.2.5,48533,121.148.123.112,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758201.320780,CZE6yP1JTdeqMk9bL6,192.168.2.5,45827,121.56.113.234,22,tcp,-,0.371803,0,0,REJ,-,-,0,Sr,1,60,1,40,(empty),Benign,-
1526758202.307898,CXPOPg4JbXaZ8DQXJc,192.168.2.5,53171,121.254.48.42,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758202.313686,C3VoAc2o26Rd3kj8k7,192.168.2.5,33084,121.92.183.89,22,tcp,-,2.993945,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758203.307835,CZGtGP2gSypzLjoWv2,192.168.2.5,40415,121.241.169.145,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758203.313738,CXTXVq1CLD0k5Rxg11,192.168.2.5,54812,121.8.205.171,22,tcp,-,2.993988,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758204.307641,CLKCeNrAw7JL39jda,192.168.2.5,60113,121.87.74.47,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758204.316215,CcZcwp2sXtrqrtk4Vb,192.168.2.5,54928,121.165.98.167,22,tcp,-,2.991536,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758205.317653,CJaYvl4gyVQkAjGZL6,192.168.2.5,52787,121.65.219.103,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758205.319195,CIuvkckFBzisH6Ogk,192.168.2.5,59187,121.149.98.215,22,tcp,-,2.998562,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758206.317920,ChqHRd27nb4XBaMjek,192.168.2.5,37760,121.91.182.228,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758206.320731,ChmwYt3MbVfwlRtfxb,192.168.2.5,49011,121.191.211.1,22,tcp,-,2.997047,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758206.717743,CW5Pav1CQUTqQJGmPb,192.168.2.5,39903,200.168.87.203,59353,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758207.322071,Clr9NF3encLU12Y7Ac,192.168.2.5,33614,121.81.44.75,22,tcp,-,2.995734,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758152.950744,CBmrBw1z2OpuFwDlu8,192.168.2.5,123,31.31.74.35,123,udp,-,0.106635,48,48,SF,-,-,0,Dd,1,76,1,76,(empty),Benign,-
1526758208.323565,CVkO6n30tMEHEpj5T4,192.168.2.5,54328,121.0.236.167,22,tcp,-,2.994120,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758209.317936,C60uzg1kELPa7ucr7g,192.168.2.5,33084,121.92.183.89,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758209.324736,Ccdj9EMemufgRHYL,192.168.2.5,54713,121.103.73.221,22,tcp,-,2.992888,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758210.317654,CspylA1IMoJgC0ywMk,192.168.2.5,54812,121.8.205.171,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758210.324961,CpzHXi3pcmefY01G0i,192.168.2.5,39815,121.204.215.135,22,tcp,-,2.992748,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758210.727265,CJJgnG4Mg41LBPaAr2,192.168.2.5,39915,200.168.87.203,59353,tcp,-,2.990398,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758211.318011,CLFT0f3aCyL9ZZKkk8,192.168.2.5,54928,121.165.98.167,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758211.326348,CqHfWb3F80xuTjQAgg,192.168.2.5,58235,121.85.143.248,22,tcp,-,2.991257,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758212.327774,CZn4CD3WaVSM3u0oYg,192.168.2.5,59187,121.149.98.215,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758212.329395,CmIpLSDXJxOxYHiK7,192.168.2.5,37739,121.191.235.176,22,tcp,-,2.998553,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758213.327948,CnlZF028GYbXXf4mu6,192.168.2.5,49011,121.191.211.1,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758213.330894,CcRar73TOM2OuuZB81,192.168.2.5,51837,121.25.243.254,22,tcp,-,2.996920,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758214.327905,CnDbqW22ODknizBHw2,192.168.2.5,33614,121.81.44.75,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758214.332553,CMJ2qT1LG4JUGjzca9,192.168.2.5,51408,121.69.26.97,22,tcp,-,2.995153,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758159.950825,CmUuis4mdYWW3Zzg8,192.168.2.5,123,78.108.102.237,123,udp,-,0.105905,48,48,SF,-,-,0,Dd,1,76,1,76,(empty),Benign,-
1526758215.327737,C1lS6w4cNwYEmVtUA2,192.168.2.5,54328,121.0.236.167,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758215.333708,CZlyYv4wiMUa40zKB6,192.168.2.5,40862,121.236.175.195,22,tcp,-,2.994084,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758216.328121,CBiK8w12qvAix4Uvlk,192.168.2.5,54713,121.103.73.221,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758216.334779,C7jq3N3XfAkhGpVrEd,192.168.2.5,48158,121.68.239.152,22,tcp,-,2.992913,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758217.327854,C8OYHo3GEy6MDgkTZ6,192.168.2.5,39815,121.204.215.135,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758217.336265,CPcUuk3xi96evc7As8,192.168.2.5,35447,121.197.65.68,22,tcp,-,2.991365,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758217.727672,CT71Ak1z2bPLDG4Kgd,192.168.2.5,39915,200.168.87.203,59353,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758218.327723,CrHNg21BNRU4dxlo5e,192.168.2.5,58235,121.85.143.248,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758218.337755,CgbFwk1DTCBlKr2H8l,192.168.2.5,43318,121.17.193.49,22,tcp,-,3.000088,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758219.337766,CnNWvN3YWkFUQ7NZ1f,192.168.2.5,37739,121.191.235.176,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758219.339754,CkOmYDdjri5DcY6K4,192.168.2.5,59159,121.56.168.249,22,tcp,-,2.998018,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758164.950917,CNq60ms4szIxteyI8,192.168.2.5,123,37.157.198.150,123,udp,-,0.095519,48,48,SF,-,-,0,Dd,1,76,1,76,(empty),Benign,-
1526758220.337734,CUW4ua1HDTM4lHnDM,192.168.2.5,51837,121.25.243.254,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758220.341075,CzcNvl219L83gz4Enf,192.168.2.5,53540,121.23.117.209,22,tcp,-,2.996775,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758221.338110,Cmkipbq6bt5OOCpEa,192.168.2.5,51408,121.69.26.97,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758221.342637,CG2s1W2APVSAFA39Ef,192.168.2.5,38249,121.158.75.97,22,tcp,-,0.367209,0,0,REJ,-,-,0,Sr,1,60,1,40,(empty),Benign,-
1526758221.738321,CBc5L4LtN1JcNfP6i,192.168.2.5,39927,200.168.87.203,59353,tcp,-,2.999395,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758222.337965,ChPJzZUpe1bTguXwk,192.168.2.5,40862,121.236.175.195,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758222.344867,ChOCZAZoSYplWCjD9,192.168.2.5,55161,121.152.11.77,22,tcp,-,0.379785,0,0,REJ,-,-,0,Sr,1,60,1,40,(empty),Benign,-
1526758223.337709,CA9Zap1MeBxM81SO2c,192.168.2.5,48158,121.68.239.152,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758223.346078,CG7rAh17xeBvrLpVa3,192.168.2.5,56919,121.200.164.193,22,tcp,-,2.991698,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758224.337910,CRglXX2lBeMvejng13,192.168.2.5,35447,121.197.65.68,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758224.347547,CpfgMe1rC9jaeq2qJ2,192.168.2.5,35101,121.199.233.91,22,tcp,-,2.990286,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758225.347807,C3GNuu1UqTfhcAvKG5,192.168.2.5,43318,121.17.193.49,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758225.349539,C5P50a2UjjtAOgjXy7,192.168.2.5,42142,121.42.86.138,22,tcp,-,2.998319,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758226.348028,CV8vZo2S0IPqoMpZS7,192.168.2.5,59159,121.56.168.249,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758226.350854,CG8sts3JwKa4PetN38,192.168.2.5,43696,121.109.154.122,22,tcp,-,2.996955,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758227.347839,C2wqp6XsDIwS6crJ5,192.168.2.5,53540,121.23.117.209,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758227.352284,CJDJz23U7nPl76tWe6,192.168.2.5,41308,121.6.96.60,22,tcp,-,2.995522,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758228.353631,CDfVX12U6OZOXOAvM5,192.168.2.5,44172,121.201.241.253,22,tcp,-,2.994137,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758228.747780,CY8TWU1F2spj8UJuk1,192.168.2.5,39927,200.168.87.203,59353,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758229.354750,CmLFdRjR6lBowuwSh,192.168.2.5,52534,121.123.42.38,22,tcp,-,2.993097,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758230.347969,CcTce2U1EAVVlOUVg,192.168.2.5,56919,121.200.164.193,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758230.356105,CbOH0y218VNrXSeix2,192.168.2.5,44632,121.117.65.156,22,tcp,-,2.991787,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758231.348110,CVrgt31UXf1fVIYAP9,192.168.2.5,35101,121.199.233.91,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758231.356367,CydPr14MzjOFf2iX79,192.168.2.5,47717,121.199.224.231,22,tcp,-,2.991439,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758232.357861,CvG3ZZ3t7vCpuiPSRi,192.168.2.5,42142,121.42.86.138,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758232.749531,CCa4ye1tKnOUjinzha,192.168.2.5,39939,200.168.87.203,59353,tcp,-,2.998324,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758232.358246,CaioLOFduJa1EIqK1,192.168.2.5,59314,121.168.248.242,22,tcp,-,0.417814,0,0,REJ,-,-,0,Sr,1,60,1,40,(empty),Benign,-
1526758233.357965,CA51Ho4ysRkvVQ8Lxe,192.168.2.5,43696,121.109.154.122,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758233.360747,CYklOk1FGHDudjj7Ed,192.168.2.5,49070,121.118.65.23,22,tcp,-,0.364125,0,0,REJ,-,-,0,Sr,1,60,1,40,(empty),Benign,-
1526758234.357928,CAvri01dqYEJetIcKc,192.168.2.5,41308,121.6.96.60,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758234.362086,CVASgr11nX96QT1Elj,192.168.2.5,37728,121.56.10.1,22,tcp,-,2.995800,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758235.358155,CMx3a12gC3HI8Z1Hn4,192.168.2.5,44172,121.201.241.253,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758235.363987,Cr1kik4wA7dOvHWXT7,192.168.2.5,51024,121.19.179.87,22,tcp,-,2.994040,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758236.358153,CTGLpO0gmHm3nnBS2,192.168.2.5,52534,121.123.42.38,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758236.364943,CWozWt0UeUWEHjTFg,192.168.2.5,56081,121.157.33.114,22,tcp,-,2.993071,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758237.358061,CTbYTt4xauhGcOUyqk,192.168.2.5,44632,121.117.65.156,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758237.367303,CqRNRV1JB49YDjiaP1,192.168.2.5,36793,121.152.167.82,22,tcp,-,2.990544,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758238.357868,CzPj7r3flVzGFiiHo8,192.168.2.5,47717,121.199.224.231,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758238.368813,CMXIIB4qVcAODZf649,192.168.2.5,43735,121.84.113.68,22,tcp,-,2.999358,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758239.370841,C3hoFG3SahzvedJdsg,192.168.2.5,41036,121.209.236.238,22,tcp,-,2.997030,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758239.757886,CNcwdL1Vznrc8rXwlf,192.168.2.5,39939,200.168.87.203,59353,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758240.371889,CQGoXO2A3EoNZA5TM9,192.168.2.5,38652,121.247.226.175,22,tcp,-,2.996061,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758241.367981,CPgrof4MPOm477tAw5,192.168.2.5,37728,121.56.10.1,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758241.375415,ChGghsnQScJfjWoob,192.168.2.5,38616,121.20.42.144,22,tcp,-,2.992466,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758242.368200,CCqjzY3YobuyXECzE2,192.168.2.5,51024,121.19.179.87,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758242.375381,CimdItEQjomrKPow6,192.168.2.5,52436,121.251.210.9,22,tcp,-,2.992546,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758243.368109,C7QlEg2ohmCNrV9zXd,192.168.2.5,56081,121.157.33.114,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526758243.376766,CeDH214iknFx0giZHf,192.168.2.5,51657,121.111.73.75,22,tcp,-,2.991125,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
